label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,2fac807b7784ff3cd5846ccaa9082d4a29fbca3cb771c3bbd8805f30ef641c14.exe,data\raw\malware\2fac807b7784ff3cd5846ccaa9082d4a29fbca3cb771c3bbd8805f30ef641c14.exe,402432,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.975501747382724,6.243428012054212,0.361922014153944,0.0161443423982188,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,58ca3057238728279442ee5298e640cc97026073403acea93a206c37e5e02e7b.exe,data\raw\benign\58ca3057238728279442ee5298e640cc97026073403acea93a206c37e5e02e7b.exe,56008,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.016440268094053,5.177621308160426,0.40817383230967,0.2842808170261391,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,7485ff522f4662ae5c91a5248e82370d9f24bb6e548fe279ce9e9e824c6c4d41.exe,data\raw\benign\7485ff522f4662ae5c91a5248e82370d9f24bb6e548fe279ce9e9e824c6c4d41.exe,44016,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.095169832190169,5.33544561986839,0.3923346055979644,0.2858505997818975,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827.exe,data\raw\benign\5e815f1124d3279bf4d593ecdf73f4d8e7cabc26e7dbf1148a5f3ed529531827.exe,25032,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.75194247059935,5.176222688225052,0.4228187919463087,0.1884787472035794,256,16,1,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,582a76c2ba2b438ad4e1660d853f437bb817c03000f4b91273b182de47da8891.exe,data\raw\benign\582a76c2ba2b438ad4e1660d853f437bb817c03000f4b91273b182de47da8891.exe,158488,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,6.179901828046715,5.057703689226767,0.277049366513553,0.2921924688304477,256,7,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,d36071884086b10b302c2acd43c33d15fe73369b927ba9002d32db9409567241.exe,data\raw\benign\d36071884086b10b302c2acd43c33d15fe73369b927ba9002d32db9409567241.exe,540368,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,4.854271966052883,4.477583094478952,0.4811850442661297,0.3658728866254108,256,7,4,46,1,0,0,46,47,0,0,0,0,0.0,0
benign,4e9a86ffd569063308627ebeb576acdcdbf76b03c68aac783c0ff64eed7354bd.exe,data\raw\benign\4e9a86ffd569063308627ebeb576acdcdbf76b03c68aac783c0ff64eed7354bd.exe,37888,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,5.678708121203844,4.331012284207574,0.2692937077702703,0.3433277027027027,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2a9229111fa91637ecf721697476d43e1a9163fb7a6f84ae54ed1a284ce9cca1.exe,data\raw\malware\2a9229111fa91637ecf721697476d43e1a9163fb7a6f84ae54ed1a284ce9cca1.exe,171008,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.812974144479187,5.194789713223271,0.3573984842814371,0.0521086732784431,256,0,0,2,0,0,0,2,2,0,0,0,0,0.0,0
malware,2ebb518ec209911261a41e345d1f11b314aabd2a17e4528f8a18e249fa6ecb11.exe,data\raw\malware\2ebb518ec209911261a41e345d1f11b314aabd2a17e4528f8a18e249fa6ecb11.exe,380928,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.442496773610087,0.6596354390041429,0.317212176579301,0.1382439726142473,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,d34f104fc54a1613b041ad9cf73e63c9560df071362c9afe2c2322bf6443186d.ole,data\raw\benign\d34f104fc54a1613b041ad9cf73e63c9560df071362c9afe2c2322bf6443186d.ole,161792,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,7,5.241041670221666,4.016242689647295,0.3589361649525316,0.3827197883702531,256,29,0,2,0,1,0,2,3,0,0,0,0,0.0,0
benign,056ef243d86778e7a84a840a8562f14ae6dcf1a00492bc82c74b2d1e3c165056.exe,data\raw\benign\056ef243d86778e7a84a840a8562f14ae6dcf1a00492bc82c74b2d1e3c165056.exe,35603,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,0,0,0,,0,7.990725946626103,7.911460278877473,0.3722439120298851,0.0042412156278965,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0f789797a3e31d562ad34a5946566a9802ff8c838a84059de78f6a0b16ac6b14.exe,data\raw\malware\0f789797a3e31d562ad34a5946566a9802ff8c838a84059de78f6a0b16ac6b14.exe,405504,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,6,7.682292568757503,0.6691531849775728,0.3340312302714646,0.0941273082386363,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2a38b2017c26f04b2deab479be2c0ea011b548d9f2ff30e77a2290efc089a270.exe,data\raw\malware\2a38b2017c26f04b2deab479be2c0ea011b548d9f2ff30e77a2290efc089a270.exe,208896,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.394410484677187,0.9499387216381102,0.3088857613357843,0.2127230775122549,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,03eba8f767391edb3306b17a1db4e48bc59f582db8f6adb1bda9ed56329f9755.ole,data\raw\malware\03eba8f767391edb3306b17a1db4e48bc59f582db8f6adb1bda9ed56329f9755.ole,189817,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,9,6.02644745919261,1.64811209317185,0.3496420236332889,0.332599293003261,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,b175881264f15c69ee6819b976e8981a6ebfe07a57b3ac84878de5a55cb26374.exe,data\raw\benign\b175881264f15c69ee6819b976e8981a6ebfe07a57b3ac84878de5a55cb26374.exe,83456,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.071389520438436,4.815488393151735,0.2741684240797546,0.1914182323619632,256,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2ec4f88aa992709dfd37bd46dcc4ae63994c7fc674a987888ace0bfad97778c2.ole,data\raw\malware\2ec4f88aa992709dfd37bd46dcc4ae63994c7fc674a987888ace0bfad97778c2.ole,191073,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,9,6.028154483021239,1.64811209317185,0.3539013884745621,0.3304339179266563,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
malware,0caab068b9fdc098cd3d482d7dd002024d918a226e776eeb2fd3731a2f3a2cec.exe,data\raw\malware\0caab068b9fdc098cd3d482d7dd002024d918a226e776eeb2fd3731a2f3a2cec.exe,364032,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,7.9083037307847075,4.566941806633757,0.3529387526371308,0.0408755274261603,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1f49ba3bc8f2f78a2d683c02b34023b61b3bf3464fc15b629dd30b184e49306b.exe,data\raw\benign\1f49ba3bc8f2f78a2d683c02b34023b61b3bf3464fc15b629dd30b184e49306b.exe,36864,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.1434954274349325,4.140315537294255,0.3328721788194444,0.239013671875,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2c43733362a0b40f50b44ea8c5437f2ffa8d10531ccaa6df1a4a8fb6348ce20e.exe,data\raw\malware\2c43733362a0b40f50b44ea8c5437f2ffa8d10531ccaa6df1a4a8fb6348ce20e.exe,458752,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,6,7.459398843403369,0.6989663145395375,0.3187582833426339,0.1324223109654017,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,387d26467015fe41d1a694b0dc9f3a4a52e7e57f4ec0cfc63d636bef1d9f4df7.exe,data\raw\benign\387d26467015fe41d1a694b0dc9f3a4a52e7e57f4ec0cfc63d636bef1d9f4df7.exe,51712,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.218403718537048,5.625799378025056,0.3744392017326732,0.2355352722772277,256,2,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,1ba1ddc63af6ad37e775139249cd40ce9f203e39716ba7eb30f956d48732ab5b.exe,data\raw\malware\1ba1ddc63af6ad37e775139249cd40ce9f203e39716ba7eb30f956d48732ab5b.exe,430080,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,7.660211198078421,0.6703872921689462,0.330522228422619,0.095370628720238,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1b8bb254a3a3fea5e603bcce87cd83ee9adf3d96642fb8f85da7cb3688fffa56.exe,data\raw\malware\1b8bb254a3a3fea5e603bcce87cd83ee9adf3d96642fb8f85da7cb3688fffa56.exe,417792,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,6,7.772948495276425,0.7090908952501269,0.3415982115502451,0.0679357192095588,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,3df47f4ebe158f4394bd3e0c2052262e92192998c0637c259629b8e75fe85203.exe,data\raw\benign\3df47f4ebe158f4394bd3e0c2052262e92192998c0637c259629b8e75fe85203.exe,1658368,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,5.911482233127619,5.439825172211493,0.3649979980317999,0.3216945816610065,256,1,4,91,0,0,0,91,91,0,0,0,0,0.0,0
malware,0ff2420edf1129c350d7de985d2c75d74b8cdad8a34bfdaf0d507ef17ce7ccff.ole,data\raw\malware\0ff2420edf1129c350d7de985d2c75d74b8cdad8a34bfdaf0d507ef17ce7ccff.ole,143893,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,6.089636680769758,3.499583595987412,0.3854878277609057,0.2875678455519031,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1c7dbc5d93dfb63e1f7e0a690181df3d0e34b23cb4ea510a865ff375781a7468.ole,data\raw\malware\1c7dbc5d93dfb63e1f7e0a690181df3d0e34b23cb4ea510a865ff375781a7468.ole,156032,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.825376919435351,1.610000346744518,0.3436795016406891,0.3535492719442166,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
malware,2d391ec4da23306213c239940d9d669591f98cfc3ad5917c1b1f4b7d2b7b4a50.exe,data\raw\malware\2d391ec4da23306213c239940d9d669591f98cfc3ad5917c1b1f4b7d2b7b4a50.exe,176128,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,7.8070046539722675,6.122732230793419,0.35986328125,0.0554653433866279,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,ad76acddd3ad76afb24795a312e7000c1cb3349a2df4ab9e97eef486fe621c0e.exe,data\raw\benign\ad76acddd3ad76afb24795a312e7000c1cb3349a2df4ab9e97eef486fe621c0e.exe,223232,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,5.684941114789798,5.5167068126568,0.1789214807912844,0.3536500143348624,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,c0d3678c8daab044fcf5f99e09034ee5faade2e62b764d6538ff9c5a56957c5f.exe,data\raw\benign\c0d3678c8daab044fcf5f99e09034ee5faade2e62b764d6538ff9c5a56957c5f.exe,64000,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.43226004587183,5.524000287855143,0.3656875,0.184828125,256,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0
benign,c8815316c65e6449e742a792a415a5e59dd42d62a3ede7a980a20a9c72db89a2.exe,data\raw\benign\c8815316c65e6449e742a792a415a5e59dd42d62a3ede7a980a20a9c72db89a2.exe,52224,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,5.979238259926744,5.471011891129713,0.4342064950980392,0.2498468137254902,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,b9a79c3a6a9c2ec95a6bff9d4960643a12ccdf7404e70935d38144b7c8010605.ole,data\raw\benign\b9a79c3a6a9c2ec95a6bff9d4960643a12ccdf7404e70935d38144b7c8010605.ole,31744,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,5,3.8530900484644426,3.78183010094977,0.2019594254032258,0.5706275201612904,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1d9027473fe8493eb6724c8cdf15cec4d1b161b276eb893fc12052a62ff54cc4.exe,data\raw\malware\1d9027473fe8493eb6724c8cdf15cec4d1b161b276eb893fc12052a62ff54cc4.exe,417792,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,7.666388320805794,0.7132804617055618,0.3319115732230392,0.0916389016544117,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02.exe,data\raw\benign\11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02.exe,36864,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,5.5909607718508045,5.53075328333706,0.3219401041666667,0.3286946614583333,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,3bf86a1c4985e7d7f19ea727ed39aa660c6f18eef225bcbbd068207d253ae0e7.ole,data\raw\malware\3bf86a1c4985e7d7f19ea727ed39aa660c6f18eef225bcbbd068207d253ae0e7.ole,190416,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,9,6.027845754427554,1.64811209317185,0.351672128392572,0.3315687757331316,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,2d09798210455d443e62351b7b9f02fe7412930623a6bcf6b009c94da3f0fb94.exe,data\raw\benign\2d09798210455d443e62351b7b9f02fe7412930623a6bcf6b009c94da3f0fb94.exe,22016,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,6.026784085780713,5.436213811199439,0.3403888081395348,0.2208848110465116,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,2367031635d27b6dd8645d914beb88600b1183d5fe87a04e1766ebb230cbc588.exe,data\raw\benign\2367031635d27b6dd8645d914beb88600b1183d5fe87a04e1766ebb230cbc588.exe,1352896,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.646403058932574,5.716766420801175,0.4327095356923222,0.1552491839727517,256,15,2,4,1,0,0,4,5,0,0,0,0,0.0,0
malware,1aa22d2bd832d9fc58fc9d0d8b067442fb41292331500579627e0d30cc22f1d7.exe,data\raw\malware\1aa22d2bd832d9fc58fc9d0d8b067442fb41292331500579627e0d30cc22f1d7.exe,96297,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,7.403664468910545,4.149616917689952,0.3263341537119536,0.1059846101124645,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,74c72500841035f639975bc6aa321c4a40e6d2080834d94f522353efe52d79d1.exe,data\raw\benign\74c72500841035f639975bc6aa321c4a40e6d2080834d94f522353efe52d79d1.exe,82432,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.008520857688733,5.287246565884708,0.3189416731366459,0.2453052212732919,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726.exe,data\raw\benign\2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726.exe,196400,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.325120730799436,5.129828836994623,0.5334572301425662,0.1718024439918533,256,16,0,0,1,0,0,0,1,0,0,0,0,0.0,0
malware,2ab4dd243b84ab8e4d0be06f1d7fae730bf7134bef8b44a2f9b795bfdb824fd8.exe,data\raw\malware\2ab4dd243b84ab8e4d0be06f1d7fae730bf7134bef8b44a2f9b795bfdb824fd8.exe,434176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,10,7.872238878136455,6.106539232993419,0.3515878353478773,0.0409971992924528,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,262aa82cfd43744433d44228d12c28b322970afd382587ad82f6bb07b903a501.exe,data\raw\benign\262aa82cfd43744433d44228d12c28b322970afd382587ad82f6bb07b903a501.exe,96336,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.455044850683471,5.895222198305167,0.3255792227204783,0.2254920279023418,256,19,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,69df4166f03247f9694d0300db13485c0c6e4a4cf1b6968118fb4f0f9cf846dd.exe,data\raw\benign\69df4166f03247f9694d0300db13485c0c6e4a4cf1b6968118fb4f0f9cf846dd.exe,76288,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,5.954088230198071,5.541230292931309,0.3099176803691275,0.3445233850671141,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1fe78298f8fa9d9da3fab32c57975101ea3ff5dcebeedc2cde5bea6c8df9a7ef.exe,data\raw\benign\1fe78298f8fa9d9da3fab32c57975101ea3ff5dcebeedc2cde5bea6c8df9a7ef.exe,55360,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.1129342354009415,5.322802906044937,0.3992052023121387,0.2770231213872832,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2e5ec339380d8ffd95d0b024097a8b417b7071b758af75566a885dda92f70acb.exe,data\raw\malware\2e5ec339380d8ffd95d0b024097a8b417b7071b758af75566a885dda92f70acb.exe,405504,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,10,7.687615946256289,0.6682719250961185,0.3369189946338384,0.0937228732638889,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,03cc121fa7423385a2cb58565982f5d30c4b855db53f9a46511e051bdb9b31a3.ole,data\raw\malware\03cc121fa7423385a2cb58565982f5d30c4b855db53f9a46511e051bdb9b31a3.ole,163847,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,13,5.799973738529076,1.5752578820236374,0.3503085195334672,0.3540192984918857,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
malware,2bb6f209ca9c16309c45281316f0a27fb8d29f6daa21e5a5f738f98b9595b0d5.exe,data\raw\malware\2bb6f209ca9c16309c45281316f0a27fb8d29f6daa21e5a5f738f98b9595b0d5.exe,158720,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.7681056848435714,5.859393756001659,0.3451675907258064,0.0546559979838709,256,0,0,2,0,0,0,2,2,0,0,0,0,0.0,0
malware,2e445306c28e328a6625a6f1b71f49afadcb18fcf232fcf0ed1a38f6a98e22c8.ole,data\raw\malware\2e445306c28e328a6625a6f1b71f49afadcb18fcf232fcf0ed1a38f6a98e22c8.ole,325792,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,0,4.088629311446522,5.408417187905082,0.9990361948728024,0.0,67,0,0,2,0,0,0,2,2,0,0,0,0,0.0,0
benign,44b6a440aa28893b3a9d20a9d3b729a3da38e27934db839b7b427331f814319d.exe,data\raw\benign\44b6a440aa28893b3a9d20a9d3b729a3da38e27934db839b7b427331f814319d.exe,39424,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.544063268119008,5.256886907786119,0.3185115665584415,0.3407568993506493,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b.exe,data\raw\benign\17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b.exe,41984,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.073393517490008,5.37736450453024,0.3858374618902439,0.2891339557926829,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0b01487daefc1333cd6e5df94c57fcef87d21194b3d06ae6acd37fc9c46cbcd7.exe,data\raw\malware\0b01487daefc1333cd6e5df94c57fcef87d21194b3d06ae6acd37fc9c46cbcd7.exe,417792,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,8,7.666928879108329,0.7152982015753104,0.3316123812806372,0.0915359796262254,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0f0832cdefe7013d8f8b8a33e6bf52d602c5619a6c9606f639e64c5cef856d95.exe,data\raw\malware\0f0832cdefe7013d8f8b8a33e6bf52d602c5619a6c9606f639e64c5cef856d95.exe,151040,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.426030445920766,2.7323651731948435,0.3212725105932203,0.1053032309322034,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,2b1d464d536ed93dd03072e79a9c8aa87b0626d49f69bf123fb39b404f83e35c.exe,data\raw\malware\2b1d464d536ed93dd03072e79a9c8aa87b0626d49f69bf123fb39b404f83e35c.exe,142432,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.064191664602122,5.1584460793113776,0.2733304313637384,0.3355004493372276,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,2a922ebe7edb08480baa1721ce1b5185fb5af7f64ec0f128d6a7a37711784815.exe,data\raw\benign\2a922ebe7edb08480baa1721ce1b5185fb5af7f64ec0f128d6a7a37711784815.exe,243696,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.058558238553346,5.498909676142893,0.3322294990479942,0.2383994813209901,256,13,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,050171bc07ebcd963ce724b6b66ff8d1b6c1258e2676c59fd36db0384427bb59.exe,data\raw\benign\050171bc07ebcd963ce724b6b66ff8d1b6c1258e2676c59fd36db0384427bb59.exe,149736,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.238297186936637,5.45304856834678,0.3033472244483624,0.4005316022866912,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2a496265df0d56fd40522f5f392734b920cd3513a9ef6a4f8d6f2a69c8e044ee.exe,data\raw\malware\2a496265df0d56fd40522f5f392734b920cd3513a9ef6a4f8d6f2a69c8e044ee.exe,433664,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,7.874334604933908,6.100339264634084,0.3515786415289256,0.0400494391971664,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,2496c9a90fd7e90d39a9cea02b27e91a3ecf09a39a6f0887463b4addf29496b1.ole,data\raw\benign\2496c9a90fd7e90d39a9cea02b27e91a3ecf09a39a6f0887463b4addf29496b1.ole,52224,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,5,3.7646820347484806,3.8126909198235936,0.2566636029411764,0.5714805453431373,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1b57d225651deed21583990bef724ac46605fa722ec3ea643238ef7b25632b62.exe,data\raw\malware\1b57d225651deed21583990bef724ac46605fa722ec3ea643238ef7b25632b62.exe,159744,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,7.750647671382861,5.743950976397978,0.3478941306089743,0.0600711137820512,256,0,0,4,0,0,0,4,4,0,0,0,0,0.0,0
malware,0f571ef05bcef1cc66e59e7db9fa4d0ae8a68a0eaf4efe9db207f6175638ea85.exe,data\raw\malware\0f571ef05bcef1cc66e59e7db9fa4d0ae8a68a0eaf4efe9db207f6175638ea85.exe,148064,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,5.659192380646924,3.7234266300161902,0.2412402744759023,0.39538307758807,256,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0cb17078bb20234b689836ff48c147ebcdf4abc3fe82e42ba51454fe1cb4a1e5.exe,data\raw\malware\0cb17078bb20234b689836ff48c147ebcdf4abc3fe82e42ba51454fe1cb4a1e5.exe,39424,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,5.605007999075983,4.4058754191037774,0.2138037743506493,0.3411881087662338,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,8ae7d639819eec269bfa71ebb97af5aca69ea050b546d3330ed1f17965c2d3eb.exe,data\raw\benign\8ae7d639819eec269bfa71ebb97af5aca69ea050b546d3330ed1f17965c2d3eb.exe,44016,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.069762190143429,5.205378387618056,0.386836604870956,0.2911668484187568,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,8e9dd45d81352c2fe6f6b6ab124ae81d2b6485dba434bd59cfe8ce44f7628b24.exe,data\raw\benign\8e9dd45d81352c2fe6f6b6ab124ae81d2b6485dba434bd59cfe8ce44f7628b24.exe,169048,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,5.93499540980944,5.273319321418804,0.2238417490890161,0.244971842316975,256,18,74,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,3d8b868359f623a9441e336d32c360352bf819114052599d3c85ab69e60d1de9.exe,data\raw\benign\3d8b868359f623a9441e336d32c360352bf819114052599d3c85ab69e60d1de9.exe,185024,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.28696739939858,4.6638792121631045,0.4345111985472155,0.2434549031476997,256,16,224,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,5fe5d832e53fe8226bba7150afe1f8b70775d7de3b354b638bf49809b120a1be.exe,data\raw\benign\5fe5d832e53fe8226bba7150afe1f8b70775d7de3b354b638bf49809b120a1be.exe,407040,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.2797657199525485,5.570435942738899,0.3662784984276729,0.1517295597484276,256,0,1,1,0,3,0,1,4,0,0,0,0,0.0,0
benign,6cbeb1e7555db4f22329195f26b455c475b79ece4b4b9566b94f91a94cb5a0d1.exe,data\raw\benign\6cbeb1e7555db4f22329195f26b455c475b79ece4b4b9566b94f91a94cb5a0d1.exe,83456,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,5.704069130419544,5.704833152766594,0.2646664110429448,0.3331935391104294,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,9918b2f820a89c49c64edb1fd322ec96d1d60d3e9b31b1cdcc7340250ea05cdb.exe,data\raw\benign\9918b2f820a89c49c64edb1fd322ec96d1d60d3e9b31b1cdcc7340250ea05cdb.exe,43360,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.095935626929663,5.302441448930904,0.3997232472324723,0.2840867158671586,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
